video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields,cohort_date_utc,selected_at_ts_utc,rank_on_selection,selection_order,title,description,tags
FzBiMfTDjbo,buldak,2025-10-01,UCdF0-zLKoh8KlzTwGX-74zA,Chrissy Eats,2025-10-02T07:02:35.189616+00:00,title|description|tags,2025-10-01,2025-10-02T07:02:35.189616+00:00,1,viewCount,,,
EshpPc8jKos,buldak,2025-10-01,UCjfxINxqyvtfjEzDjqj_e2A,Areeba’s home ,2025-10-02T07:02:35.189616+00:00,title|description|tags,2025-10-01,2025-10-02T07:02:35.189616+00:00,2,viewCount,,,
2jbTxIZr7a0,samyang,2025-10-01,UCaG8qBbPo5KlFAjpdVWr_0Q,Sendal Jokey,2025-10-02T07:02:35.189616+00:00,title|description|tags,2025-10-01,2025-10-02T07:02:35.189616+00:00,1,viewCount,,,
xoBb41OezHI,samyang,2025-10-01,UCj7lkfXjDI1tcM9yp3cpFGg,Tiny Mila Chef,2025-10-02T07:02:35.189616+00:00,title|description|tags,2025-10-01,2025-10-02T07:02:35.189616+00:00,2,viewCount,,,
TS5A7ulWzXY,sempio,2025-10-01,UCTOE6P6VawBF852RUaAWCNQ,COSMOPOLINerd,2025-10-02T07:02:35.189616+00:00,title|description|tags,2025-10-01,2025-10-02T07:02:35.189616+00:00,1,viewCount,,,
wjfY-NSVvPc,jinro,2025-09-30,UCrNm6sLqvJ1XHyuH0SYKVPA,eipen,2025-10-02T07:03:01.360468+00:00,title|description|tags,2025-09-30,2025-10-02T07:03:01.360468+00:00,1,viewCount,,,
eiuschqogus,buldak,2025-09-30,UC6V0AOr0taHRBOL_oz8CpFQ,TOTALLTOsmallfamily,2025-10-02T07:03:01.360468+00:00,title|description|tags,2025-09-30,2025-10-02T07:03:01.360468+00:00,1,viewCount,,,
Zgy_PkAJSHg,sempio,2025-09-30,UCDsLzEzu2XVW8OJtA9Y9TGQ,LIFE NEW Giorgio Di Salvo ,2025-10-02T07:03:01.360468+00:00,title|description|tags,2025-09-30,2025-10-02T07:03:01.360468+00:00,1,viewCount,,,
rq7nsw41igk,sempio,2025-09-30,UCbKqNdhXCEHZcNo2qLXzeQg,OverTheNight,2025-10-02T07:03:01.360468+00:00,title|description|tags,2025-09-30,2025-10-02T07:03:01.360468+00:00,2,viewCount,,,
T9jiYm08wAM,sempio,2025-09-30,UCp6VSf4O_RFd_FbtdGhsKhA,COLDCASES E MALAGIUSTIZIA,2025-10-02T07:03:01.360468+00:00,title|description|tags,2025-09-30,2025-10-02T07:03:01.360468+00:00,3,viewCount,,,
5TH-wj_wJYA,buldak,2025-09-29,UCdF0-zLKoh8KlzTwGX-74zA,Chrissy Eats,2025-10-02T07:03:24.426955+00:00,title|description|tags,2025-09-29,2025-10-02T07:03:24.426955+00:00,1,viewCount,,,
vtjkrGKIF8c,buldak,2025-09-29,UCA-P9GxmzdwQTBY3kkq5yeg,Attack Their Nuts,2025-10-02T07:03:24.426955+00:00,title|description|tags,2025-09-29,2025-10-02T07:03:24.426955+00:00,2,viewCount,,,
Sl1ffEmoXpU,buldak,2025-09-29,UClkUQ-kTIS7oPeU0iTEZTYw,花の黒騎士あおしん Black Flower Knight Aoshin,2025-10-02T07:03:24.426955+00:00,title|description|tags,2025-09-29,2025-10-02T07:03:24.426955+00:00,3,viewCount,,,
s2fNget6h8o,buldak,2025-09-29,UCk9Siyn7gpKfEJx7rr1dETg,bari,2025-10-02T07:03:24.426955+00:00,title|description|tags,2025-09-29,2025-10-02T07:03:24.426955+00:00,4,viewCount,,,
tu3P8r2EpSg,samyang,2025-09-29,UCj7lkfXjDI1tcM9yp3cpFGg,Tiny Mila Chef,2025-10-02T07:03:24.426955+00:00,title|description|tags,2025-09-29,2025-10-02T07:03:24.426955+00:00,1,viewCount,,,
oLhtKf2E8NA,jinro,2025-09-28,UC12XQWcIlaavjjbhh6EeMJw,SBS Golf,2025-10-02T07:03:48.182788+00:00,title|description|tags,2025-09-28,2025-10-02T07:03:48.182788+00:00,1,viewCount,,,
a9L8OkwpCdI,emart,2025-09-28,UCY3SNm7Kvbculohqt7RgwGw,BEM GLORY EMART TUDAN MIRI (GET YOUTH MINISTRY),2025-10-02T07:03:48.182788+00:00,title|description|tags,2025-09-28,2025-10-02T07:03:48.182788+00:00,1,viewCount,,,
hEFMCZrWuow,sempio,2025-09-28,UCbKqNdhXCEHZcNo2qLXzeQg,OverTheNight,2025-10-02T07:03:48.182788+00:00,title|description|tags,2025-09-28,2025-10-02T07:03:48.182788+00:00,1,viewCount,,,
eVjAMVieHRI,jinro,2025-09-27,UC12XQWcIlaavjjbhh6EeMJw,SBS Golf,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,1,viewCount,,,
dIeHGBhLBlg,samyang,2025-09-27,UCHdDf7SMhuwhCSgIN73lOFA,Cleo RuBayJen,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,1,viewCount,,,
a0qorbjIzy4,samyang,2025-09-27,UCj7lkfXjDI1tcM9yp3cpFGg,Tiny Mila Chef,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,2,viewCount,,,
vErh15zVwAc,nongshim,2025-09-27,UCBqo62uoCQKO71QF6J2aNQA,HoK Esports,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,1,viewCount,,,
iOxpkpn7gSg,sempio,2025-09-27,UCZw_kKDhdDILRsc21FvH9ZQ,🔥NęMəşįS ÆţHęŘń   NęWHØřIžøŇ🔥,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,1,viewCount,,,
lNDgUke_I9Q,sempio,2025-09-27,UCp6VSf4O_RFd_FbtdGhsKhA,COLDCASES E MALAGIUSTIZIA,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,2,viewCount,,,
bA9B6iC6kuw,sempio,2025-09-27,UCl6Xc4pXiSU07ke57FlLgJw,Marco Puggini,2025-10-02T07:04:10.711914+00:00,title|description|tags,2025-09-27,2025-10-02T07:04:10.711914+00:00,3,viewCount,,,
ShocT5U7j4M,jinro,2025-09-26,UC12XQWcIlaavjjbhh6EeMJw,SBS Golf,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,1,viewCount,,,
N6BMpAj7q3E,toomba,2025-09-26,UCbOSlta9qF6_aUncAe-mdWw,QuickerTrigger,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,1,viewCount,,,
1QrnwzqyUBw,sempio,2025-09-26,UCbKqNdhXCEHZcNo2qLXzeQg,OverTheNight,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,1,viewCount,,,
IWhDJjgXswY,sempio,2025-09-26,UCxo8omKFfQdUiN2QHfWutIA,EIZEN,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,2,viewCount,,,
YUlQSEuN070,sempio,2025-09-26,UCxo8omKFfQdUiN2QHfWutIA,EIZEN,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,3,viewCount,,,
AzUL3xE9fgs,sempio,2025-09-26,UCxo8omKFfQdUiN2QHfWutIA,EIZEN,2025-10-02T07:04:37.537091+00:00,title|description|tags,2025-09-26,2025-10-02T07:04:37.537091+00:00,4,viewCount,,,
9gFgl1mHHxI,jinro,2025-09-25,UC12XQWcIlaavjjbhh6EeMJw,SBS Golf,2025-10-02T07:05:01.561665+00:00,title|description|tags,2025-09-25,2025-10-02T07:05:01.561665+00:00,1,viewCount,,,
WthDzsj7y7M,samyang,2025-09-25,UCj7lkfXjDI1tcM9yp3cpFGg,Tiny Mila Chef,2025-10-02T07:05:01.561665+00:00,title|description|tags,2025-09-25,2025-10-02T07:05:01.561665+00:00,1,viewCount,,,
F6Rf5_Tjgsc,nongshim,2025-10-02,UCUYAzIjtPSACldEdH2c8G5A,WATT Crazy Kyle's Cooking,2025-10-03T07:04:03.605542+00:00,title|description|tags,2025-10-02,2025-10-03T07:04:03.605542+00:00,1,viewCount,,,
J6KOfVs8cHQ,sempio,2025-10-02,UCp6VSf4O_RFd_FbtdGhsKhA,COLDCASES E MALAGIUSTIZIA,2025-10-03T07:04:03.605542+00:00,title|description|tags,2025-10-02,2025-10-03T07:04:03.605542+00:00,1,viewCount,,,
b6ZF0y8FDac,lotte mart,2025-10-03,UC8fVPJJQObdwhwqQ-KVbTMA,all about Vietnam  USA ,2025-10-04T07:00:41.796906+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:41.796906+00:00,1,viewCount,,,
P9AYMo536Og,sempio,2025-10-03,UCxo8omKFfQdUiN2QHfWutIA,EIZEN,2025-10-04T07:00:41.796906+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:41.796906+00:00,1,viewCount,,,
7D16Qz2ijwA,sempio,2025-10-04,UCp6VSf4O_RFd_FbtdGhsKhA,COLDCASES E MALAGIUSTIZIA,2025-10-05T07:00:41.475455+00:00,title|description|tags,2025-10-04,2025-10-05T07:00:41.475455+00:00,1,viewCount,,,
1YuzOcDjDIw,buldak,2025-10-05,UClPU6mORGX5yC5HqVgYRDGQ,Bruwop,2025-10-06T07:00:48.317384+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:48.317384+00:00,1,viewCount,,,
rbW_TirOGME,buldak,2025-10-05,UCjnAmHzc3x-yNyDPJ-r8aXw,Lisa Feliz,2025-10-06T07:00:48.317384+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:48.317384+00:00,2,viewCount,,,
EwISwPf_7b8,buldak,2025-10-06,UCSKLg06tFQB4aZu7OF5qExw,Crispy Chapters ,2025-10-07T07:00:45.224166+00:00,title|description|tags,2025-10-06,2025-10-07T07:00:45.224166+00:00,1,viewCount,,,
KkTqxzsgKMc,sempio,2025-10-07,UCl6Xc4pXiSU07ke57FlLgJw,Marco Puggini,2025-10-08T07:00:40.128310+00:00,title|description|tags,2025-10-07,2025-10-08T07:00:40.128310+00:00,1,viewCount,,,
awwWU6pMinY,buldak,2025-10-08,UCdF0-zLKoh8KlzTwGX-74zA,Chrissy Eats,2025-10-09T07:00:40.852363+00:00,title|description|tags,2025-10-08,2025-10-09T07:00:40.852363+00:00,1,viewCount,,,
lDgFeEqwx2A,sempio,2025-10-08,UCl6Xc4pXiSU07ke57FlLgJw,Marco Puggini,2025-10-09T07:00:40.852363+00:00,title|description|tags,2025-10-08,2025-10-09T07:00:40.852363+00:00,1,viewCount,,,
IJn5JdgMVII,sempio,2025-10-09,UCItuBacoaHJu4ybK47ttdlw,Don Alemanno,2025-10-10T07:00:42.920116+00:00,title|description|tags,2025-10-09,2025-10-10T07:00:42.920116+00:00,1,viewCount,,,
