video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields,cohort_date_utc,selected_at_ts_utc,rank_on_selection,selection_order,title,description,tags
0IeIsZBI9aE,innisfree,2025-10-02,UCfnWvqHsWa7jfYrEZGtF61g,Qoo10,2025-10-03T07:00:00.594897+00:00,title|description|tags,2025-10-02,2025-10-03T07:00:00.594897+00:00,1,viewCount,,,
EI00kj_fgSM,potenza,2025-10-02,UCHLenGavTjEB6FYOlCd_pmA,"Luciano Angelone, gruppo su ali d' Aquila!",2025-10-03T07:00:00.594897+00:00,title|description|tags,2025-10-02,2025-10-03T07:00:00.594897+00:00,1,viewCount,,,
OK5CiX698Pk,olive young,2025-10-01,UCxMcv3yY-HXRBRECdM5fqUA,阿敏-超有趣韓文 Learn Korean with us,2025-10-03T07:00:35.961653+00:00,title|description|tags,2025-10-01,2025-10-03T07:00:35.961653+00:00,1,viewCount,,,
7WXH-LJ3KK8,sulwhasoo,2025-10-01,UCPQ7sh6Oi4aEA8uDYGTE5Pw,twentyfour news,2025-10-03T07:00:35.961653+00:00,title|description|tags,2025-10-01,2025-10-03T07:00:35.961653+00:00,1,viewCount,,,
EkDXgmAYdGI,potenza,2025-10-01,UCMHbWRCYdw3jqmQSSlbFcAw,Comune Potenza,2025-10-03T07:00:35.961653+00:00,title|description|tags,2025-10-01,2025-10-03T07:00:35.961653+00:00,1,viewCount,,,
1U3Bx4ImWIY,potenza,2025-10-01,UCPF-JghLGrzAZkHMyg7nNsQ,Alessandro Carraro,2025-10-03T07:00:35.961653+00:00,title|description|tags,2025-10-01,2025-10-03T07:00:35.961653+00:00,2,viewCount,,,
wJZiYiw6ZFw,potenza,2025-09-30,UCCvGcRbaF3r7Rfw1dmvm0Fw,Hygge Crew,2025-10-03T07:01:12.289987+00:00,title|description|tags,2025-09-30,2025-10-03T07:01:12.289987+00:00,1,viewCount,,,
_pcnMsvM4dM,ultraformer,2025-09-29,UCHJbDvAEyRHxpdA81QzRHLA,Rádio Cidade JF,2025-10-03T07:01:44.580058+00:00,title|description|tags,2025-09-29,2025-10-03T07:01:44.580058+00:00,1,viewCount,,,
Zb_o2BgeRv0,potenza,2025-09-29,UCa3jyTOUXikXw3iofADXo0g,Potenza Autódromo Internacional,2025-10-03T07:01:44.580058+00:00,title|description|tags,2025-09-29,2025-10-03T07:01:44.580058+00:00,1,viewCount,,,
DkRcoKIlrg4,laneige,2025-09-28,UCPQ7sh6Oi4aEA8uDYGTE5Pw,twentyfour news,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,1,viewCount,,,
AbfVXve2xaM,laneige,2025-09-28,UCPQ7sh6Oi4aEA8uDYGTE5Pw,twentyfour news,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,2,viewCount,,,
g-9nqMIFcAc,potenza,2025-09-28,UCFOLXqvfliuT3Q-W7FtNf9Q,Amici di Gesù - Marco Cicoletti,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,1,viewCount,,,
X-DlfhgJeXo,potenza,2025-09-28,UCJimVEZMgNLVORQzkWO1Iew,Virtus Academy Benevento,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,2,viewCount,,,
Bjb-4YcYDG8,potenza,2025-09-28,UCSGLD24JFIIvQuAX5vPpG7A,Chiesa Cristiana Biblica  Assisi - Marsciano,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,3,viewCount,,,
K8y9CbYfg7I,potenza,2025-09-28,UC_1cDIC7bh-mm_yerNc6H-g,santafamigliapotenza,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,4,viewCount,,,
dIiKcoFnaxw,potenza,2025-09-28,UC_1cDIC7bh-mm_yerNc6H-g,santafamigliapotenza,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,5,viewCount,,,
iwbE9KBfCKM,potenza,2025-09-28,UC_1cDIC7bh-mm_yerNc6H-g,santafamigliapotenza,2025-10-03T07:02:17.347438+00:00,title|description|tags,2025-09-28,2025-10-03T07:02:17.347438+00:00,6,viewCount,,,
mBod_zbU02I,potenza,2025-09-27,UCNpywJKIXFX_8mg6nrhhByg,La Guarigione - AIMG Italia,2025-10-03T07:02:53.494709+00:00,title|description|tags,2025-09-27,2025-10-03T07:02:53.494709+00:00,1,viewCount,,,
fPT_iuIy4T0,potenza,2025-09-27,UCafaBSJHwfj2SsbkgOkqrKw,Chiesa Cristiana Misilmeri Piana,2025-10-03T07:02:53.494709+00:00,title|description|tags,2025-09-27,2025-10-03T07:02:53.494709+00:00,2,viewCount,,,
5SceTpYSBuw,potenza,2025-09-27,UCZMDGWnVpg979CHA67HgzfQ,Parc Fermé TV,2025-10-03T07:02:53.494709+00:00,title|description|tags,2025-09-27,2025-10-03T07:02:53.494709+00:00,3,viewCount,,,
MBIlm1ov71s,potenza,2025-09-27,UC4bCDl5I3uYyyeRXrGEl1CQ,Ivánï Olívêra,2025-10-03T07:02:53.494709+00:00,title|description|tags,2025-09-27,2025-10-03T07:02:53.494709+00:00,4,viewCount,,,
QVFj3BZP1Pk,dalba,2025-09-27,UCy91QCQAeE8hs0WdAJhOKQQ,Jesse Dalba,2025-10-03T07:02:53.494709+00:00,title|description|tags,2025-09-27,2025-10-03T07:02:53.494709+00:00,1,viewCount,,,
bVbXTgMUCu4,potenza,2025-09-26,UCm1bEEXtAVAO9Zca2e49Sfw,Ufficio Stampa Basilicata,2025-10-03T07:03:26.833768+00:00,title|description|tags,2025-09-26,2025-10-03T07:03:26.833768+00:00,1,viewCount,,,
OxOcErJx40g,olive young,2025-10-03,UCXegq_g3-ycysaVXk2APaRQ,Ash2theB,2025-10-04T07:00:01.385523+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:01.385523+00:00,1,viewCount,,,
-4ro8VpjJjI,merzy,2025-10-03,UCiQaD2J2zj35H3qofeuhpjw,Merzy,2025-10-04T07:00:01.385523+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:01.385523+00:00,1,viewCount,,,
EolBlQ7gkks,laneige,2025-10-03,UCfnWvqHsWa7jfYrEZGtF61g,Qoo10,2025-10-04T07:00:01.385523+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:01.385523+00:00,1,viewCount,,,
FG8uREsVO40,potenza,2025-10-03,UCMsRdYTyncK0NgZwdat1M_Q,Alessandro Restivo Orologiaio,2025-10-04T07:00:01.385523+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:01.385523+00:00,1,viewCount,,,
o-xFdHZ0mN0,potenza,2025-10-03,UCm1bEEXtAVAO9Zca2e49Sfw,Ufficio Stampa Basilicata,2025-10-04T07:00:01.385523+00:00,title|description|tags,2025-10-03,2025-10-04T07:00:01.385523+00:00,2,viewCount,,,
9jXvoCNziig,goodal,2025-10-04,UC2deT9_QYX2P-Si-XEr9cSw,CAPITAL MEDIA,2025-10-05T07:00:00.719790+00:00,title|description|tags,2025-10-04,2025-10-05T07:00:00.719790+00:00,1,viewCount,,,
LxyYGZDwF2M,reedle shot,2025-10-05,UCLxE8qt85Rac5AfMSnz8-BA,Christie Shinn aka HoraToraStudios,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,1,viewCount,,,
b0I9Z4a-YVc,medicube,2025-10-05,UCfnWvqHsWa7jfYrEZGtF61g,Qoo10,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,1,viewCount,,,
tBERjiT0Yz8,potenza,2025-10-05,UCTQXVvftJ6EtTEG_qRV10KQ,Katten Morcellse,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,1,viewCount,,,
oHpcTCLmpuo,potenza,2025-10-05,UCQGly_HqPa7mcaJuOpcG3LQ,Ceangi Roma,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,2,viewCount,,,
tmHyQBVx_0Q,potenza,2025-10-05,UCta_NCyb3Rh77Bg5SKTAH3Q,Guest Morcellse,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,3,viewCount,,,
nbCmVu1XYh4,potenza,2025-10-05,UCBV9wt0-AhzMCb3M3lYr7KA,KNXInstantReplayLive 60,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,4,viewCount,,,
Ow5VPtg6PKs,potenza,2025-10-05,UCyPFthczp1XNLupthZ1mGxw,Jorden Lealyona,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,5,viewCount,,,
2UMSs9OWSk0,potenza,2025-10-05,UCCkFOrrZ6dZ7tgq5l62jiyQ,ACYGameGuardLive 19,2025-10-06T07:00:03.949786+00:00,title|description|tags,2025-10-05,2025-10-06T07:00:03.949786+00:00,6,viewCount,,,
BudRxJ4oE8A,reedle shot,2025-10-06,UCLxE8qt85Rac5AfMSnz8-BA,Christie Shinn aka HoraToraStudios,2025-10-07T07:00:01.501365+00:00,title|description|tags,2025-10-06,2025-10-07T07:00:01.501365+00:00,1,viewCount,,,
P3Bl7I-MCYM,potenza,2025-10-06,UC2qOvNODmXznLduhwjkTMcQ,Sistema La Amo Ancora,2025-10-07T07:00:01.501365+00:00,title|description|tags,2025-10-06,2025-10-07T07:00:01.501365+00:00,1,viewCount,,,
--FnNYXmF3U,potenza,2025-10-06,UCPKgEqzdELCbOMxqATz4-yQ,Dorothy Howard,2025-10-07T07:00:01.501365+00:00,title|description|tags,2025-10-06,2025-10-07T07:00:01.501365+00:00,2,viewCount,,,
l3fxE90Vvkw,potenza,2025-10-08,UCHLenGavTjEB6FYOlCd_pmA,"Luciano Angelone, gruppo su ali d' Aquila!",2025-10-09T07:00:00.827372+00:00,title|description|tags,2025-10-08,2025-10-09T07:00:00.827372+00:00,1,viewCount,,,
TtOelZojciA,potenza,2025-10-09,UCHLenGavTjEB6FYOlCd_pmA,"Luciano Angelone, gruppo su ali d' Aquila!",2025-10-10T07:00:00.790045+00:00,title|description|tags,2025-10-09,2025-10-10T07:00:00.790045+00:00,1,viewCount,,,
_VEQ5jXc3Mw,potenza,2025-10-09,UCT9UhYrV93LvTfHVaPNEmjg,CMDR Half-Lock,2025-10-10T07:00:00.790045+00:00,title|description|tags,2025-10-09,2025-10-10T07:00:00.790045+00:00,2,viewCount,,,
-5nX3PxzCqc,potenza,2025-10-10,UCm1bEEXtAVAO9Zca2e49Sfw,Ufficio Stampa Basilicata,2025-10-11T07:00:00.779691+00:00,title|description|tags,2025-10-10,2025-10-11T07:00:00.779691+00:00,1,viewCount,,,
4B5Rb6DxsZw,potenza,2025-10-11,UCT9UhYrV93LvTfHVaPNEmjg,CMDR Half-Lock,2025-10-12T07:00:00.698214+00:00,title|description|tags,2025-10-11,2025-10-12T07:00:00.698214+00:00,2,viewCount,,,
7-6OiMADa38,potenza,2025-10-12,UCnIX5D6ZhmsbkesN0mQSuqQ,I Figli della Luce,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,1,viewCount,,,
K4X6khU3e18,potenza,2025-10-12,UCFOLXqvfliuT3Q-W7FtNf9Q,Amici di Gesù - Marco Cicoletti,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,2,viewCount,,,
8fFLTyMxS7g,potenza,2025-10-12,UC59UsXDJpcprS5PCEFBzvEA,SCD Grifoni Calcio a 5,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,3,viewCount,,,
4oqsqFNuVW4,potenza,2025-10-12,UCrNdXO6F4eflK-cjm3VHcGw,Avellino Boars,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,4,viewCount,,,
l_jDoTD12Pk,potenza,2025-10-12,UCMkdZHlwJL6RAIo7QmgUWSg,Chiesa Evangelica della Riconciliazione Catanzaro,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,5,viewCount,,,
AoFBe54IggA,potenza,2025-10-12,UCac3NuqgxF5AzMhV1vzhFpQ,Deaton Morcellse,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,6,viewCount,,,
Ue8HKm5Y8_o,potenza,2025-10-12,UCQGly_HqPa7mcaJuOpcG3LQ,Ceangi Roma,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,7,viewCount,,,
dZ6VvuKp6TY,potenza,2025-10-12,UCSJc7LX8qSyUQC_qjNZV2lg,YTBFrontRowSportsLive 2,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,8,viewCount,,,
xIJzg5GOFrc,potenza,2025-10-12,UCvHcOc20LXIEjzkPhhmj8pQ,EGGSportingMomentsLive 29,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,9,viewCount,,,
1KytEdoYS24,potenza,2025-10-12,UCQGly_HqPa7mcaJuOpcG3LQ,Ceangi Roma,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,10,viewCount,,,
D8wkAQQKZQg,potenza,2025-10-12,UCvL8YBnqEN-bBFa1q5wTvYQ,NDAGameGazeLive 28,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,11,viewCount,,,
3283aq9aEek,potenza,2025-10-12,UCsb9aMnurhSoHHuKTTwNK4g,OTHSportSwirlLive 63,2025-10-13T07:00:03.243467+00:00,title|description|tags,2025-10-12,2025-10-13T07:00:03.243467+00:00,12,viewCount,,,
SOOe0zVL50U,potenza,2025-10-13,UCq072qz4KVWdLla92PJadeg,Corrado Salmé,2025-10-14T07:00:02.207958+00:00,title|description|tags,2025-10-13,2025-10-14T07:00:02.207958+00:00,1,viewCount,,,
5P1vNJ4Npzg,potenza,2025-10-13,UCLQ1Rr1y9-eq03SD84Xmi5A,Achuiy Chanell15,2025-10-14T07:00:02.207958+00:00,title|description|tags,2025-10-13,2025-10-14T07:00:02.207958+00:00,2,viewCount,,,
eXWPQq7OxVY,medicube,2025-10-14,UC2PXqGO0IayLvc0UFiqN7hA,Original Product Reviews,2025-10-15T07:00:02.743951+00:00,title|description|tags,2025-10-14,2025-10-15T07:00:02.743951+00:00,1,viewCount,,,
CiihwR9rnlo,potenza,2025-10-15,UCksO_dPQDOvou4wVMzQWW5g,Statetty,2025-10-16T07:00:01.007089+00:00,title|description|tags,2025-10-15,2025-10-16T07:00:01.007089+00:00,1,viewCount,,,
KVKJvCwe95M,potenza,2025-10-15,UCtSV0Z_cYwJye589JzAkLKQ,Cripta Filosofica ,2025-10-16T07:00:01.007089+00:00,title|description|tags,2025-10-15,2025-10-16T07:00:01.007089+00:00,2,viewCount,,,
gSdewMNfUwI,potenza,2025-10-15,UCMHbWRCYdw3jqmQSSlbFcAw,Comune Potenza,2025-10-16T07:00:01.007089+00:00,title|description|tags,2025-10-15,2025-10-16T07:00:01.007089+00:00,3,viewCount,,,
JuLd_qjCEvo,yesstyle,2025-10-16,UCylgnfx1hcGIy4ICkImHGog,La shatunga,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,1,viewCount,,,
cv1HfUOBvqA,yesstyle,2025-10-16,UC5fb8iSYJwa4OdzolM9ylKQ,𝓶𝓪𝔂𝓪  ♡,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,2,viewCount,,,
0AOhO3qOBI4,yesstyle,2025-10-16,UC_1hVQUkJjStd0QhUVfp7-g,DreamlivinJules,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,3,viewCount,,,
17BneNBayhc,yesstyle,2025-10-16,UC3EHV9EjIKjUuFdzxMga9Iw,Belleza A Diario,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,4,viewCount,,,
-M_6x3ltTWA,yesstyle,2025-10-16,UCB2wLvLYHbywfaPh07Nwe2A,Dica,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,5,viewCount,,,
2pPHmOUdMKc,yesstyle,2025-10-16,UCJEjh3X4gdmyPstm8DEMSJw,ItsMorgan,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,6,viewCount,,,
2BLEXz_q3Og,yesstyle,2025-10-16,UC6j-GW9mkqp9TdIHnOrYApQ,Elizabeth Aguilar,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,7,viewCount,,,
C-aS8Y-YnHs,yesstyle,2025-10-16,UC9Q1DE8PYRdtsk2SZacLw0A,Mafer Makeup,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,8,viewCount,,,
6EWYWP2Q1Ws,yesstyle,2025-10-16,UC-PDMGMp9LDMMtOuHrgbKaw,maglambym,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,9,viewCount,,,
uQ8K2uzPxwE,yesstyle,2025-10-16,UCUWDWHlPYMNK-OHeWR7q3ag,LenieVlogs,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,10,viewCount,,,
OmTxXtwm_8s,yesstyle,2025-10-16,UCsn_g1EOpAXSMQTakcSeSkQ,ioanna,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,11,viewCount,,,
iGBLVnLdHvM,yesstyle,2025-10-16,UCde6E6NifjT35izUvBlRHbw,Chloé Horen,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,12,viewCount,,,
Hv0dxUV4g-Y,yesstyle,2025-10-16,UCBUYuQ9-pKMB0OtBDFe967Q,𝐓𝐡𝐞 𝐜𝐨𝐫𝐩𝐬𝐞 🕯️. ,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,13,viewCount,,,
3GX7eF6LX-0,yesstyle,2025-10-16,UCy06HWtVsRuWZcxMDhuwTqw,Tanya Ts ,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,14,viewCount,,,
upQG0pZA0OU,yesstyle,2025-10-16,UCCxZ_4mxuL46gd_g3MW_3gQ,Yang M,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,15,viewCount,,,
jimugLCCpc8,yesstyle,2025-10-16,UCksESE4sDQ_TLqfxJBGnbFg,Ana ౨ৎ,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,16,viewCount,,,
LIUsR063gqA,yesstyle,2025-10-16,UCtT3fdJNfuf122BlfYLxwJQ,Fif,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,17,viewCount,,,
7zLSErkk9G0,yesstyle,2025-10-16,UCqM_yfUGaC47ZjGZ8Qp6uQg,Kim e Japa,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,18,viewCount,,,
rkbGhRFgKVA,yesstyle,2025-10-16,UClnGIsJFainRGByKUEbGWpQ,Honey Rose Loves,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,19,viewCount,,,
pdJPOe2BYS4,yesstyle,2025-10-16,UC4WDiyo8KIoIhVWDwyzA5KQ,Fernanda Angeles,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,20,viewCount,,,
n4m1HLLItmY,yesstyle,2025-10-16,UCeh0G7crQR8g-uoaZ04vyoQ,Sara's diary,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,21,viewCount,,,
qryFk7itCB0,yesstyle,2025-10-16,UCBnL7LloeBIGfoxRsr83Rlw,Lucy Tips,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,22,viewCount,,,
rcWs-X2drKU,yesstyle,2025-10-16,UCENlyuZ4VdCzn8k7BJGjj2Q,Fads trends ,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,23,viewCount,,,
uEtUzjiyJGI,yesstyle,2025-10-16,UCUaW2b1nqP4D0BOqMRaHqLg,Aki Kore,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,24,viewCount,,,
ABImOU6_h1w,yesstyle,2025-10-16,UCD4Kaa5ic_hnCI1AFbpoY9A,Supernova Laura,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,25,viewCount,,,
6ZLZCqLS1BI,yesstyle,2025-10-16,UCNydtNBg1oJ2vskei_zhKQw,kaisametrine,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,26,viewCount,,,
ydHrg5Al0Uw,yesstyle,2025-10-16,UChgCJBYLz_-H_A_sawrATIw,youvsyou,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,27,viewCount,,,
_JDz8W3tKgA,yesstyle,2025-10-16,UCCtJYFaYexns6lrFVMqqWIg,SaraiBeauty,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,28,viewCount,,,
Bg2DbOlw6c4,yesstyle,2025-10-16,UCaOFmkT7pufjHQ1omn9Jc2w,Llisy_assn 리지라이프,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,29,viewCount,,,
mTosVXLNUpM,yesstyle,2025-10-16,UCFXx48DJKv50OSk0Jx_Fueg,LeCoinBeautéDeM,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,30,viewCount,,,
TXM74SI96Qo,yesstyle,2025-10-16,UCA1ozcJl7T3l5RVGJzb5zYA,momo's diary . 𐙚 ₊˚.,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,31,viewCount,,,
KC5kKo2noQY,yesstyle,2025-10-16,UCm1Veg8wXTGFsCMS4pZDkmw,Riya Sarna♡,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,32,viewCount,,,
6qFi9erSWsA,yesstyle,2025-10-16,UCrQ7a0GD5EH_E-UqtDdsrGg,elena_nanu,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,33,viewCount,,,
8FUkDkIus_A,yesstyle,2025-10-16,UCYtNXOlBKj7yhe82HyFaamg,Candyychuu 𐙚˙,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,34,viewCount,,,
e8OiftGTO4o,yesstyle,2025-10-16,UCcOuQstY3iu4q3ALT_dU4Vw,tanu🎀🖇️,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,35,viewCount,,,
TU-I_GaCjZs,yesstyle,2025-10-16,UCKFQty2CrxH7RDChnXLnHVQ,Un Ratito con Dea ,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,36,viewCount,,,
WBnWsh-GEa0,yesstyle,2025-10-16,UCt-T84_ta4ISQRbcSbGuiTg,AnureeteagelUGC,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,37,viewCount,,,
wEEHEKGdU1c,yesstyle,2025-10-16,UC5imjCbx2n1eEJ9d5fbFKIQ,Bisayabeauty Makeup,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,38,viewCount,,,
y1WPBodyelY,yesstyle,2025-10-16,UCQN8H2lyBHYytOX-tp0bo8A,Zaina beauty,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,39,viewCount,,,
sqq65uOYuZQ,yesstyle,2025-10-16,UC100W8w3ReWIBJDfiPDs5dA,jelliesdiary,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,40,viewCount,,,
laoYVfad2WY,yesstyle,2025-10-16,UC5GecYn27-k0sdgpiE_PECw,Séverine : tout mon univers,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,41,viewCount,,,
XJ72UHKNb7M,yesstyle,2025-10-16,UCZDNXW32ia2MGKANGevQcwg,Jessy,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,42,viewCount,,,
37slOWeyON8,yesstyle,2025-10-16,UCt-T84_ta4ISQRbcSbGuiTg,AnureeteagelUGC,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,43,viewCount,,,
jduIEKLYQuY,yesstyle,2025-10-16,UCbCcpMh6H2OJUBtxPcu4_TA,SYM LIA,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,44,viewCount,,,
VhUJZ_l-v5c,yesstyle,2025-10-16,UCWZF50PgwPzqi3H-rW5ZB-Q,SkinCare review,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,45,viewCount,,,
5ZxNPVjF0D4,yesstyle,2025-10-16,UCt-T84_ta4ISQRbcSbGuiTg,AnureeteagelUGC,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,46,viewCount,,,
SXJjfKNzDzg,yesstyle,2025-10-16,UCCgrmfXlWNlMON-2B38ETuQ,Beauty Niche by Christina,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,47,viewCount,,,
c6ZHb9qY-aQ,yesstyle,2025-10-16,UCYhSx1_LIVE9MQM3fSZDW3A,Cybelle Gilotin,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,48,viewCount,,,
4o7IzwwhMow,olive young,2025-10-16,UCsfd-lknHGVsYPzKKr3cyTA,Surgery Review เอเจนซี่ศัลยกรรมเกาหลี,2025-10-17T07:00:01.355401+00:00,title|description|tags,2025-10-16,2025-10-17T07:00:01.355401+00:00,1,viewCount,,,
